{'CVE-2010-1637'},CVE-2010-1637 
{'CVE-2005-0202'},CVE-2005-0202
{'CWE_645'},CWE_645
{'malware--00c3bfcb-99bd-4767-8c03-b08f585f5c8a'},malware--00c3bfcb-99bd-4767-8c03-b08f585f5c8a
{'CWE_295'},CWE_295
{'det-attack-pattern--ff25900d-76d5-449b-a351-8824e62fc81b'},det-attack-pattern--ff25900d-76d5-449b-a351-8824e62fc81b
{'CVE-2004-2150'},CVE-2004-2150
{'attack-pattern--b97f1d35-4249-4486-a6b5-ee60ccf24fab'},attack-pattern--b97f1d35-4249-4486-a6b5-ee60ccf24fab
{'malware--6b62e336-176f-417b-856a-8552dd8c44e1'},malware--6b62e336-176f-417b-856a-8552dd8c44e1
{'det-2-CWE_759'},det-2-CWE_759
{'CVE-2008-3485'},CVE-2008-3485
{'M-CWE_467'},M-CWE_467
{'attack-pattern--4ff5d6a8-c062-4c68-a778-36fc5edd564f'},attack-pattern--4ff5d6a8-c062-4c68-a778-36fc5edd564f
{'CVE-2008-5305'},CVE-2008-5305
{'CVE-2004-2620'},CVE-2004-2620
{'attack-pattern--355be19c-ffc9-46d5-8d50-d6a036c675b6'},attack-pattern--355be19c-ffc9-46d5-8d50-d6a036c675b6
{'CVE-2002-1949'},CVE-2002-1949
{'M-CWE_628'},M-CWE_628
{'det-attack-pattern--19bf235b-8620-4997-b5b4-94e0659ed7c3'},det-attack-pattern--19bf235b-8620-4997-b5b4-94e0659ed7c3
{'intrusion-set--76565741-3452-4069-ab08-80c0ea95bbeb'},intrusion-set--76565741-3452-4069-ab08-80c0ea95bbeb
{'CVE-2003-1566'},CVE-2003-1566
{'AP_250'},AP_250
{'CVE-2002-1910'},CVE-2002-1910
{'CVE-2004-2012'},CVE-2004-2012
{'malware--32066e94-3112-48ca-b9eb-ba2b59d2f023'},malware--32066e94-3112-48ca-b9eb-ba2b59d2f023
{'M-CWE_779'},M-CWE_779
{'CWE_200'},CWE_200
{'malware--4a98e44a-bd52-461e-af1e-a4457de87a36'},malware--4a98e44a-bd52-461e-af1e-a4457de87a36
{'CVE-2003-0313'},CVE-2003-0313
{'CWE_583'},CWE_583
{'CVE-2007-0681'},CVE-2007-0681
{'CWE_476'},CWE_476
{'CWE_527'},CWE_527
{'AP_293'},AP_293
{'CWE_575'},CWE_575
{'CVE-2010-4577'},CVE-2010-4577
{'course-of-action--c95c8b5c-b431-43c9-9557-f494805e2502'},course-of-action--c95c8b5c-b431-43c9-9557-f494805e2502
{'det-attack-pattern--5095a853-299c-4876-abd7-ac0050fb5462'},det-attack-pattern--5095a853-299c-4876-abd7-ac0050fb5462
{'det-4-CWE_434'},det-4-CWE_434
{'CWE_681'},CWE_681
{'AP_39'},AP_39
{'CVE-2001-0892'},CVE-2001-0892
{'attack-pattern--10d5f3b7-6be6-4da5-9a77-0f1e2bbfcc44'},attack-pattern--10d5f3b7-6be6-4da5-9a77-0f1e2bbfcc44
{'course-of-action--d01f473f-3cdc-4867-9e55-1de9cf1986f0'},course-of-action--d01f473f-3cdc-4867-9e55-1de9cf1986f0
{'CVE-2000-0240'},CVE-2000-0240
{'CVE-2001-0038'},CVE-2001-0038
{'CWE_807'},CWE_807
{'AP_137'},AP_137
{'course-of-action--337172b1-b003-4034-8a3f-1d89a71da628'},course-of-action--337172b1-b003-4034-8a3f-1d89a71da628
{'CVE-2004-1814'},CVE-2004-1814
{'det-attack-pattern--8187bd2a-866f-4457-9009-86b0ddedffa3'},det-attack-pattern--8187bd2a-866f-4457-9009-86b0ddedffa3
{'CWE_362'},CWE_362
{'CVE-2005-2293'},CVE-2005-2293
{'CWE_1044'},CWE_1044
{'CVE-1999-0077'},CVE-1999-0077
{'tool--96fd6cc4-a693-4118-83ec-619e5352d07d'},tool--96fd6cc4-a693-4118-83ec-619e5352d07d
{'det-attack-pattern--20fb2507-d71c-455d-9b6d-6104461cf26b'},det-attack-pattern--20fb2507-d71c-455d-9b6d-6104461cf26b
{'AP_61'},AP_61
{'M-CWE_5'},M-CWE_5
{'CWE_705'},CWE_705
{'CWE_358'},CWE_358
{'course-of-action--82d8e990-c901-4aed-8596-cc002e7eb307'},course-of-action--82d8e990-c901-4aed-8596-cc002e7eb307
{'det-2-CWE_120'},det-2-CWE_120
{'det-2-CWE_798'},det-2-CWE_798
{'Assembly'},Assembly
{'attack-pattern--677569f9-a8b0-459e-ab24-7f18091fa7bf'},attack-pattern--677569f9-a8b0-459e-ab24-7f18091fa7bf
{'WannaCry_T1490'},WannaCry_T1490
{'det-attack-pattern--45d84c8b-c1e2-474d-a14d-69b5de0a2bc0'},det-attack-pattern--45d84c8b-c1e2-474d-a14d-69b5de0a2bc0
{'CVE-2005-1387'},CVE-2005-1387
{'det-3-CWE_190'},det-3-CWE_190
{'CVE-2002-1976'},CVE-2002-1976
{'WannaCry_T1222_001'},WannaCry_T1222_001
{'CWE_57'},CWE_57
{'CWE_50'},CWE_50
{'attack-pattern--b84903f0-c7d5-435d-a69e-de47cc3578c0'},attack-pattern--b84903f0-c7d5-435d-a69e-de47cc3578c0
{'attack-pattern--d3df754e-997b-4cf9-97d4-70feb3120847'},attack-pattern--d3df754e-997b-4cf9-97d4-70feb3120847
{'attack-pattern--bb0e0cb5-f3e4-4118-a4cb-6bf13bfbc9f2'},attack-pattern--bb0e0cb5-f3e4-4118-a4cb-6bf13bfbc9f2
{'malware--a5e91d50-24fa-44ec-9894-39a88f658cea'},malware--a5e91d50-24fa-44ec-9894-39a88f658cea
{'AP_468'},AP_468
{'AP_482'},AP_482
{'CWE_303'},CWE_303
{'CVE-2002-1810'},CVE-2002-1810
{'attack-pattern--e0033c16-a07e-48aa-8204-7c3ca669998c'},attack-pattern--e0033c16-a07e-48aa-8204-7c3ca669998c
{'M-CWE_190'},M-CWE_190
{'CVE-2008-1686'},CVE-2008-1686
{'attack-pattern--18d4ab39-12ed-4a16-9fdb-ae311bba4a0f'},attack-pattern--18d4ab39-12ed-4a16-9fdb-ae311bba4a0f
{'CWE_229'},CWE_229
{'attack-pattern--0dbf5f1b-a560-4d51-ac1b-d70caab3e1f0'},attack-pattern--0dbf5f1b-a560-4d51-ac1b-d70caab3e1f0
{'CVE-2004-0421'},CVE-2004-0421
{'CVE-2004-0847'},CVE-2004-0847
{'M-CWE_192'},M-CWE_192
{'det-attack-pattern--359b00ad-9425-420b-bba5-6de8d600cbc0'},det-attack-pattern--359b00ad-9425-420b-bba5-6de8d600cbc0
{'attack-pattern--fe926152-f431-4baf-956c-4ad3cb0bf23b'},attack-pattern--fe926152-f431-4baf-956c-4ad3cb0bf23b
{'CWE_788'},CWE_788
{'CVE-2004-2164'},CVE-2004-2164
{'AP_465'},AP_465
{'CVE-2003-0908'},CVE-2003-0908
{'intrusion-set--c5574ca0-d5a4-490a-b207-e4658e5fd1d7'},intrusion-set--c5574ca0-d5a4-490a-b207-e4658e5fd1d7
{'AP_60'},AP_60
{'CVE-2006-2908'},CVE-2006-2908
{'CVE-2004-0462'},CVE-2004-0462
{'CVE-2010-2074'},CVE-2010-2074
{'CVE-2006-4447'},CVE-2006-4447
{'CVE-2003-0411'},CVE-2003-0411
{'CVE-2002-1816'},CVE-2002-1816
{'course-of-action--2108b914-eee1-45cc-8840-36272b19596a'},course-of-action--2108b914-eee1-45cc-8840-36272b19596a
{'BlackEnergy_T1083'},BlackEnergy_T1083
{'attack-pattern--d63a3fb8-9452-4e9d-a60a-54be68d5998c'},attack-pattern--d63a3fb8-9452-4e9d-a60a-54be68d5998c
{'CWE_915'},CWE_915
{'CWE_515'},CWE_515
{'MIT-2'},MIT-2
{'M-CWE_584'},M-CWE_584
{'CVE-2002-0661'},CVE-2002-0661
{'CVE-2005-4155'},CVE-2005-4155
{'CVE-2007-5794'},CVE-2007-5794
{'det-4-CWE_352'},det-4-CWE_352
{'M-CWE_12'},M-CWE_12
{'CWE_609'},CWE_609
{'CVE-2002-1913'},CVE-2002-1913
{'AP_647'},AP_647
{'CVE-2009-3767'},CVE-2009-3767
{'CVE-1999-1454'},CVE-1999-1454
{'CVE-2004-1579'},CVE-2004-1579
{'attack-pattern--ce4b7013-640e-48a9-b501-d0025a95f4bf'},attack-pattern--ce4b7013-640e-48a9-b501-d0025a95f4bf
{'course-of-action--f9b3e5d9-7454-4b7d-bce6-27620e19924e'},course-of-action--f9b3e5d9-7454-4b7d-bce6-27620e19924e
{'CVE-2010-3131'},CVE-2010-3131
{'CVE-2004-0989'},CVE-2004-0989
{'CVE-2004-0774'},CVE-2004-0774
{'attack-pattern--d467bc38-284b-4a00-96ac-125f447799fc'},attack-pattern--d467bc38-284b-4a00-96ac-125f447799fc
{'CVE-2005-1905'},CVE-2005-1905
{'CVE-2007-1552'},CVE-2007-1552
{'course-of-action--c085476e-1964-4d7f-86e1-d8657a7741e8'},course-of-action--c085476e-1964-4d7f-86e1-d8657a7741e8
{'CWE_38'},CWE_38
{'det-attack-pattern--8e350c1d-ac79-4b5c-bd4e-7476d7e84ec5'},det-attack-pattern--8e350c1d-ac79-4b5c-bd4e-7476d7e84ec5
{'det-0-CWE_79'},det-0-CWE_79
{'intrusion-set--894aab42-3371-47b1-8859-a4a074c804c8'},intrusion-set--894aab42-3371-47b1-8859-a4a074c804c8
{'det-attack-pattern--837f9164-50af-4ac0-8219-379d8a74cefc'},det-attack-pattern--837f9164-50af-4ac0-8219-379d8a74cefc
{'CVE-2008-3281'},CVE-2008-3281
{'AP_312'},AP_312
{'BlackEnergy_T1485'},BlackEnergy_T1485
{'CVE-2008-5770'},CVE-2008-5770
{'CWE_1106'},CWE_1106
{'CVE-2006-6658'},CVE-2006-6658
{'CWE_1101'},CWE_1101
{'CWE_212'},CWE_212
{'det-attack-pattern--6151cbea-819b-455a-9fa6-99a1cc58797d'},det-attack-pattern--6151cbea-819b-455a-9fa6-99a1cc58797d
{'CVE-2005-4650'},CVE-2005-4650
{'CVE-1999-0690'},CVE-1999-0690
{'CVE-2001-0289'},CVE-2001-0289
{'CVE-2004-1422'},CVE-2004-1422
{'CVE-2010-1253'},CVE-2010-1253
{'CVE-2004-0778'},CVE-2004-0778
{'CVE-2004-0189'},CVE-2004-0189
{'AP_529'},AP_529
{'course-of-action--c3cf2312-3aab-4aaf-86e6-ab3505430482'},course-of-action--c3cf2312-3aab-4aaf-86e6-ab3505430482
{'det-attack-pattern--e624264c-033a-424d-9fd7-fc9c3bbdb03e'},det-attack-pattern--e624264c-033a-424d-9fd7-fc9c3bbdb03e
{'attack-pattern--64196062-5210-42c3-9a02-563a0d1797ef'},attack-pattern--64196062-5210-42c3-9a02-563a0d1797ef
{'AP_32'},AP_32
{'det-8-CWE_362'},det-8-CWE_362
{'AP_429'},AP_429
{'CVE-2011-0712'},CVE-2011-0712
{'Compiled'},Compiled
{'CVE-1999-0017'},CVE-1999-0017
{'course-of-action--3a41b366-cfd6-4af2-a6e7-3c6e3c4ebcef'},course-of-action--3a41b366-cfd6-4af2-a6e7-3c6e3c4ebcef
{'attack-pattern--2959d63f-73fd-46a1-abd2-109d7dcede32'},attack-pattern--2959d63f-73fd-46a1-abd2-109d7dcede32
{'M-CWE_664'},M-CWE_664
{'CVE-1999-1082'},CVE-1999-1082
{'CVE-2010-3147'},CVE-2010-3147
{'det-0-CWE_685'},det-0-CWE_685
{'CWE_259'},CWE_259
{'CWE_1048'},CWE_1048
{'CVE-2000-0004'},CVE-2000-0004
{'det-attack-pattern--6e3bd510-6b33-41a4-af80-2d80f3ee0071'},det-attack-pattern--6e3bd510-6b33-41a4-af80-2d80f3ee0071
{'CWE_765'},CWE_765
{'CWE_501'},CWE_501
{'course-of-action--a569295c-a093-4db4-9fb4-7105edef85ad'},course-of-action--a569295c-a093-4db4-9fb4-7105edef85ad
{'CWE_475'},CWE_475
{'CWE_40'},CWE_40
{'CVE-2002-1806'},CVE-2002-1806
{'CVE-2006-5462'},CVE-2006-5462
{'malware--0e18b800-906c-4e44-a143-b11c72b3448b'},malware--0e18b800-906c-4e44-a143-b11c72b3448b
{'det-8-CWE_798'},det-8-CWE_798
{'attack-pattern--c0dfe7b0-b873-4618-9ff8-53e31f70907f'},attack-pattern--c0dfe7b0-b873-4618-9ff8-53e31f70907f
{'attack-pattern--43e7dc91-05b2-474c-b9ac-2ed4fe101f4d'},attack-pattern--43e7dc91-05b2-474c-b9ac-2ed4fe101f4d
{'AP_612'},AP_612
{'AP_474'},AP_474
{'CVE-2007-4238'},CVE-2007-4238
{'det-attack-pattern--9db0cf3a-a3c9-4012-8268-123b9db6fd82'},det-attack-pattern--9db0cf3a-a3c9-4012-8268-123b9db6fd82
{'AWS'},AWS
{'course-of-action--39706d54-0d06-4a25-816a-78cc43455100'},course-of-action--39706d54-0d06-4a25-816a-78cc43455100
{'course-of-action--9378f139-10ef-4e4b-b679-2255a0818902'},course-of-action--9378f139-10ef-4e4b-b679-2255a0818902
{'det-attack-pattern--005a06c6-14bf-4118-afa0-ebcd8aebb0c9'},det-attack-pattern--005a06c6-14bf-4118-afa0-ebcd8aebb0c9
{'CWE_667'},CWE_667
{'CVE-2004-0552'},CVE-2004-0552
{'M-CWE_530'},M-CWE_530
{'CVE-2005-2256'},CVE-2005-2256
{'det-0-CWE_287'},det-0-CWE_287
{'CVE-2010-0249'},CVE-2010-0249
{'CVE-2001-1131'},CVE-2001-1131
{'CVE-2002-0943'},CVE-2002-0943
{'CWE_621'},CWE_621
{'attack-pattern--707399d6-ab3e-4963-9315-d9d3818cd6a0'},attack-pattern--707399d6-ab3e-4963-9315-d9d3818cd6a0
{'M-CWE_242'},M-CWE_242
{'CVE-2009-4017'},CVE-2009-4017
{'CWE_76'},CWE_76
{'CVE-2010-3152'},CVE-2010-3152
{'det-attack-pattern--60d0c01d-e2bf-49dd-a453-f8a9c9fa6f65'},det-attack-pattern--60d0c01d-e2bf-49dd-a453-f8a9c9fa6f65
{'malware--f1314e75-ada8-49f4-b281-b1fb8b48f2a7'},malware--f1314e75-ada8-49f4-b281-b1fb8b48f2a7
{'CVE-2012-1988'},CVE-2012-1988
{'CVE-2002-1704'},CVE-2002-1704
{'M-CWE_620'},M-CWE_620
{'M-CWE_520'},M-CWE_520
{'attack-pattern--322bad5a-1c49-4d23-ab79-76d641794afa'},attack-pattern--322bad5a-1c49-4d23-ab79-76d641794afa
{'attack-pattern--c325b232-d5bc-4dde-a3ec-71f3db9e8adc'},attack-pattern--c325b232-d5bc-4dde-a3ec-71f3db9e8adc
{'CWE_704'},CWE_704
{'CWE_262'},CWE_262
{'CWE_1069'},CWE_1069
{'det-AP_112'},det-AP_112
{'M-CWE_694'},M-CWE_694
{'det-attack-pattern--1cfcb312-b8d7-47a4-b560-4b16cc677292'},det-attack-pattern--1cfcb312-b8d7-47a4-b560-4b16cc677292
{'CVE-2003-0174'},CVE-2003-0174
{'det-6-CWE_120'},det-6-CWE_120
{'CWE_664'},CWE_664
{'det-attack-pattern--93591901-3172-4e94-abf8-6034ab26f44a'},det-attack-pattern--93591901-3172-4e94-abf8-6034ab26f44a
{'CWE_841'},CWE_841
{'attack-pattern--6be14413-578e-46c1-8304-310762b3ecd5'},attack-pattern--6be14413-578e-46c1-8304-310762b3ecd5
{'M-CWE_187'},M-CWE_187
{'AP_74'},AP_74
{'AP_123'},AP_123
{'AP_208'},AP_208
{'attack-pattern--83a766f8-1501-4b3a-a2de-2e2849e8dfc1'},attack-pattern--83a766f8-1501-4b3a-a2de-2e2849e8dfc1
{'M-CWE_401'},M-CWE_401
{'malware--cafd0bf8-2b9c-46c7-ae3c-3e0f42c5062e'},malware--cafd0bf8-2b9c-46c7-ae3c-3e0f42c5062e
{'CVE-2001-1141'},CVE-2001-1141
{'attack-pattern--edf91964-b26e-4b4a-9600-ccacd7d7df24'},attack-pattern--edf91964-b26e-4b4a-9600-ccacd7d7df24
{'AP_33'},AP_33
{'course-of-action--a13e35cc-8c90-4d77-a965-5461042c1612'},course-of-action--a13e35cc-8c90-4d77-a965-5461042c1612
{'malware--0d1f9f5b-11ea-42c3-b5f4-63cce0122541'},malware--0d1f9f5b-11ea-42c3-b5f4-63cce0122541
{'CVE-2004-0365'},CVE-2004-0365
{'CVE-2004-2512'},CVE-2004-2512
{'CVE-2002-0793'},CVE-2002-0793
{'AP_539'},AP_539
{'M-CWE_912'},M-CWE_912
{'attack-pattern--e51137a5-1cdc-499e-911a-abaedaa5ac86'},attack-pattern--e51137a5-1cdc-499e-911a-abaedaa5ac86
{'M-CWE_111'},M-CWE_111
{'AP_470'},AP_470
{'CWE_924'},CWE_924
{'CVE-2008-1625'},CVE-2008-1625
{'intrusion-set--dcd81c6e-ebf7-4a16-93e0-9a97fa49c88a'},intrusion-set--dcd81c6e-ebf7-4a16-93e0-9a97fa49c88a
{'CVE-2007-4682'},CVE-2007-4682
{'malware--ad4f146f-e3ec-444a-ba71-24bffd7f0f8e'},malware--ad4f146f-e3ec-444a-ba71-24bffd7f0f8e
{'CVE-2002-1803'},CVE-2002-1803
{'attack-pattern--731f4f55-b6d0-41d1-a7a9-072a66389aea'},attack-pattern--731f4f55-b6d0-41d1-a7a9-072a66389aea
{'det-8-CWE_285'},det-8-CWE_285
{'malware--5f9f7648-04ba-4a9f-bb4c-2a13e74572bd'},malware--5f9f7648-04ba-4a9f-bb4c-2a13e74572bd
{'CVE-2004-0380'},CVE-2004-0380
{'CVE-2008-0374'},CVE-2008-0374
{'M-CWE_648'},M-CWE_648
{'CWE_302'},CWE_302
{'attack-pattern--f24faf46-3b26-4dbb-98f2-63460498e433'},attack-pattern--f24faf46-3b26-4dbb-98f2-63460498e433
{'CVE-2005-2428'},CVE-2005-2428
{'SMBv1'},SMBv1
{'det-0-CWE_330'},det-0-CWE_330
{'CVE-2008-1738'},CVE-2008-1738
{'AP_121'},AP_121
{'CWE_374'},CWE_374
{'AP_64'},AP_64
{'malware--007b44b6-e4c5-480b-b5b9-56f2081b1b7b'},malware--007b44b6-e4c5-480b-b5b9-56f2081b1b7b
{'CWE_767'},CWE_767
{'CVE-2004-0033'},CVE-2004-0033
{'CVE-2012-2054'},CVE-2012-2054
{'CVE-2010-4645'},CVE-2010-4645
{'CVE-2001-0717'},CVE-2001-0717
{'CWE_1078'},CWE_1078
{'course-of-action--7da0387c-ba92-4553-b291-b636ee42b2eb'},course-of-action--7da0387c-ba92-4553-b291-b636ee42b2eb
{'CVE-2005-1575'},CVE-2005-1575
{'CVE-2001-0033'},CVE-2001-0033
{'AP_268'},AP_268
{'CWE_584'},CWE_584
{'course-of-action--073cc04d-ac46-4f5a-85d7-83a91ecd6a19'},course-of-action--073cc04d-ac46-4f5a-85d7-83a91ecd6a19
{'CVE-2006-4541'},CVE-2006-4541
{'M-CWE_1022'},M-CWE_1022
{'tool--2e45723a-31da-4a7e-aaa6-e01998a6788f'},tool--2e45723a-31da-4a7e-aaa6-e01998a6788f
{'CVE-2002-1759'},CVE-2002-1759
{'CVE-2012-2239'},CVE-2012-2239
{'malware--00806466-754d-44ea-ad6f-0caf59cb8556'},malware--00806466-754d-44ea-ad6f-0caf59cb8556
{'CWE_916'},CWE_916
{'CWE_41'},CWE_41
{'det-attack-pattern--7f0ca133-88c4-40c6-a62f-b3083a7fbc2e'},det-attack-pattern--7f0ca133-88c4-40c6-a62f-b3083a7fbc2e
{'CVE-2003-0907'},CVE-2003-0907
{'tool--38952eac-cb1b-4a71-bad2-ee8223a1c8fe'},tool--38952eac-cb1b-4a71-bad2-ee8223a1c8fe
{'WannaCry_T1489'},WannaCry_T1489
{'CVE-2010-0302'},CVE-2010-0302
{'CVE-2003-0489'},CVE-2003-0489
{'CWE_75'},CWE_75
{'CVE-2011-1755'},CVE-2011-1755
{'AP_211'},AP_211
{'M-CWE_611'},M-CWE_611
{'attack-pattern--63220765-d418-44de-8fae-694b3912317d'},attack-pattern--63220765-d418-44de-8fae-694b3912317d
{'det-3-CWE_395'},det-3-CWE_395
{'AP_614'},AP_614
{'CVE-2005-2174'},CVE-2005-2174
{'det-AP_231'},det-AP_231
{'CVE-2004-2257'},CVE-2004-2257
{'det-attack-pattern--cba37adb-d6fb-4610-b069-dd04c0643384'},det-attack-pattern--cba37adb-d6fb-4610-b069-dd04c0643384
{'M-CWE_524'},M-CWE_524
{'M-CWE_427'},M-CWE_427
{'CVE-2000-0860'},CVE-2000-0860
{'CVE-2005-1876'},CVE-2005-1876
{'det-1-CWE_272'},det-1-CWE_272
{'M-CWE_914'},M-CWE_914
{'det-0-CWE_434'},det-0-CWE_434
{'attack-pattern--4eb28bed-d11a-4641-9863-c2ac017d910a'},attack-pattern--4eb28bed-d11a-4641-9863-c2ac017d910a
{'CWE_407'},CWE_407
{'AP_408'},AP_408
{'intrusion-set--efed95ba-d7e8-47ff-8c53-99c42426ee7c'},intrusion-set--efed95ba-d7e8-47ff-8c53-99c42426ee7c
{'CWE_484'},CWE_484
{'CVE-2010-0378'},CVE-2010-0378
{'det-6-CWE_22'},det-6-CWE_22
{'det-attack-pattern--98be40f2-c86b-4ade-b6fc-4964932040e5'},det-attack-pattern--98be40f2-c86b-4ade-b6fc-4964932040e5
{'attack-pattern--a127c32c-cbb0-4f9d-be07-881a792408ec'},attack-pattern--a127c32c-cbb0-4f9d-be07-881a792408ec
{'CVE-2006-5397'},CVE-2006-5397
{'CVE-2007-0882'},CVE-2007-0882
{'AP_111'},AP_111
{'det-0-CWE_863'},det-0-CWE_863
{'CWE_357'},CWE_357
{'CWE_210'},CWE_210
{'CVE-2008-5734'},CVE-2008-5734
{'det-attack-pattern--118f61a5-eb3e-4fb6-931f-2096647f4ecd'},det-attack-pattern--118f61a5-eb3e-4fb6-931f-2096647f4ecd
{'CWE_473'},CWE_473
{'CVE-2009-2213'},CVE-2009-2213
{'course-of-action--3e7018e9-7389-48e7-9208-0bdbcbba9483'},course-of-action--3e7018e9-7389-48e7-9208-0bdbcbba9483
{'CVE-2006-4342'},CVE-2006-4342
{'CWE_410'},CWE_410
{'CVE-2004-1590'},CVE-2004-1590
{'M-CWE_258'},M-CWE_258
{'CVE-2002-0160'},CVE-2002-0160
{'det-3-CWE_89'},det-3-CWE_89
{'CWE_206'},CWE_206
{'malware--75ecdbf1-c2bb-4afc-a3f9-c8da4de8c661'},malware--75ecdbf1-c2bb-4afc-a3f9-c8da4de8c661
{'Memory'},Memory
{'det-attack-pattern--d40239b3-05ff-46d8-9bdd-b46d13463ef9'},det-attack-pattern--d40239b3-05ff-46d8-9bdd-b46d13463ef9
{'AP_168'},AP_168
{'CVE-2002-1696'},CVE-2002-1696
{'CVE-2010-2534'},CVE-2010-2534
{'CVE-2007-5778'},CVE-2007-5778
{'AP_297'},AP_297
{'AP_17'},AP_17
{'det-0-CWE_834'},det-0-CWE_834
{'CWE_1095'},CWE_1095
{'CVE-2009-3482'},CVE-2009-3482
{'det-AP_78'},det-AP_78
{'det-attack-pattern--b8cfed42-6a8a-4989-ad72-541af74475ec'},det-attack-pattern--b8cfed42-6a8a-4989-ad72-541af74475ec
{'malware--a4f57468-fbd5-49e4-8476-52088220b92d'},malware--a4f57468-fbd5-49e4-8476-52088220b92d
{'M-CWE_261'},M-CWE_261
{'CVE-2008-2369'},CVE-2008-2369
{'det-attack-pattern--5909f20f-3c39-4795-be06-ef1ea40d350b'},det-attack-pattern--5909f20f-3c39-4795-be06-ef1ea40d350b
{'M-CWE_379'},M-CWE_379
{'attack-pattern--f3d95a1f-bba2-44ce-9af7-37866cd63fd0'},attack-pattern--f3d95a1f-bba2-44ce-9af7-37866cd63fd0
{'CVE-2005-1827'},CVE-2005-1827
{'CVE-2008-0087'},CVE-2008-0087
{'M-CWE_640'},M-CWE_640
{'CVE-1999-1324'},CVE-1999-1324
{'CVE-2012-5810'},CVE-2012-5810
{'AttackPattern'},AttackPattern
{'CVE-2009-2814'},CVE-2009-2814
{'det-0-CWE_682'},det-0-CWE_682
{'CWE_384'},CWE_384
{'course-of-action--d9f4b5fa-2a39-4bdf-b40a-ea998933cd6d'},course-of-action--d9f4b5fa-2a39-4bdf-b40a-ea998933cd6d
{'M-CWE_364'},M-CWE_364
{'CVE-2002-1213'},CVE-2002-1213
{'AP_507'},AP_507
{'CWE_822'},CWE_822
{'CWE_134'},CWE_134
{'det-0-CWE_352'},det-0-CWE_352
{'attack-pattern--1a80d097-54df-41d8-9d33-34e755ec5e72'},attack-pattern--1a80d097-54df-41d8-9d33-34e755ec5e72
{'det-attack-pattern--dfebc3b7-d19d-450b-81c7-6dafe4184c04'},det-attack-pattern--dfebc3b7-d19d-450b-81c7-6dafe4184c04
{'malware--d2c7f8ad-3b50-4cfa-bbb1-799eff06fb40'},malware--d2c7f8ad-3b50-4cfa-bbb1-799eff06fb40
{'AP_174'},AP_174
{'AP_199'},AP_199
{'attack-pattern--92a78814-b191-47ca-909c-1ccfe3777414'},attack-pattern--92a78814-b191-47ca-909c-1ccfe3777414
{'attack-pattern--a3e1e6c5-9c74-4fc0-a16c-a9d228c17829'},attack-pattern--a3e1e6c5-9c74-4fc0-a16c-a9d228c17829
{'CVE-2001-0178'},CVE-2001-0178
{'M-CWE_61'},M-CWE_61
{'CWE_590'},CWE_590
{'CVE-2007-5191'},CVE-2007-5191
{'CVE-2007-2713'},CVE-2007-2713
{'AP_430'},AP_430
{'M-CWE_134'},M-CWE_134
{'attack-pattern--1b84d551-6de8-4b96-9930-d177677c3b1d'},attack-pattern--1b84d551-6de8-4b96-9930-d177677c3b1d
{'CVE-2008-0306'},CVE-2008-0306
{'AP_75'},AP_75
{'AP_209'},AP_209
{'CWE_268'},CWE_268
{'CVE-2009-3616'},CVE-2009-3616
{'CWE_1037'},CWE_1037
{'CWE_148'},CWE_148
{'CVE-2004-1703'},CVE-2004-1703
{'AP_29'},AP_29
{'CWE_395'},CWE_395
{'CVE-2002-2054'},CVE-2002-2054
{'malware--f4d8a2d6-c684-453a-8a14-cf4a94f755c5'},malware--f4d8a2d6-c684-453a-8a14-cf4a94f755c5
{'det-attack-pattern--64196062-5210-42c3-9a02-563a0d1797ef'},det-attack-pattern--64196062-5210-42c3-9a02-563a0d1797ef
{'CVE-2012-2292'},CVE-2012-2292
{'det-attack-pattern--25659dd6-ea12-45c4-97e6-381e3e4b593e'},det-attack-pattern--25659dd6-ea12-45c4-97e6-381e3e4b593e
{'attack-pattern--09a60ea3-a8d1-4ae5-976e-5783248b72a4'},attack-pattern--09a60ea3-a8d1-4ae5-976e-5783248b72a4
{'malware--9b19d6b4-cfcb-492f-8ca8-8449e7331573'},malware--9b19d6b4-cfcb-492f-8ca8-8449e7331573
{'malware--fb4e3792-e915-4fdd-a9cd-92dfa2ace7aa'},malware--fb4e3792-e915-4fdd-a9cd-92dfa2ace7aa
{'attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0'},attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0
{'CVE-2005-3276'},CVE-2005-3276
{'CWE_792'},CWE_792
{'M-CWE_131'},M-CWE_131
{'det-5-CWE_732'},det-5-CWE_732
{'CWE_1107'},CWE_1107
{'MIT-35'},MIT-35
{'CWE_367'},CWE_367
{'malware--0001'},malware--0001
{'det-attack-pattern--b7dc639b-24cd-482d-a7f1-8897eda21023'},det-attack-pattern--b7dc639b-24cd-482d-a7f1-8897eda21023
{'AP_321'},AP_321
{'CVE-2008-3571'},CVE-2008-3571
{'CWE_560'},CWE_560
{'det-attack-pattern--74d2a63f-3c7b-4852-92da-02d8fbab16da'},det-attack-pattern--74d2a63f-3c7b-4852-92da-02d8fbab16da
{'CWE_546'},CWE_546
{'det-attack-pattern--10ff21b9-5a01-4268-a1b5-3b55015f1847'},det-attack-pattern--10ff21b9-5a01-4268-a1b5-3b55015f1847
{'det-attack-pattern--92a78814-b191-47ca-909c-1ccfe3777414'},det-attack-pattern--92a78814-b191-47ca-909c-1ccfe3777414
